Trait,Marker_ID,Estimate,SD,Model_Frequency
y,1,0.00028005612011015185,0.005473052199979811,0.004
y,2,8.805711096541973e-5,0.001970454609603895,0.002000000000000001
y,3,7.928521677295172e-5,0.0016260382751347498,0.0030000000000000027
y,4,-6.4219892246974575e-6,0.0002029795646278908,0.0009999999999999998
y,5,4.238715418667134e-5,0.0017507787259691823,0.0020000000000000013
y,6,-0.000136701826413482,0.004346187881534962,0.004999999999999998
y,7,5.6258746919917594e-5,0.0017781680343528687,0.0010000000000000013
y,8,-0.00017253447720684754,0.0030788970175456335,0.004000000000000004
y,9,0.0,0.0,0.0
y,10,3.705970856537314e-5,0.0011713447728792085,0.001000000000000002
y,11,1.443437374693698e-5,0.0011895473989135786,0.0020000000000000018
y,12,8.221057859169441e-5,0.003606786994518694,0.006000000000000005
y,13,5.8918116325237556e-5,0.0018622226201190095,0.0009999999999999996
y,14,-1.832928995340565e-5,0.0005793331574541757,0.0010000000000000013
y,15,8.68679845938456e-5,0.0026973352010073947,0.004000000000000003
y,16,9.782365898049581e-5,0.00269353047649756,0.004000000000000001
y,17,8.071592885691096e-5,0.002801977656329511,0.0020000000000000026
y,18,-0.00033257199179022285,0.005063895214229679,0.006999999999999996
y,19,0.003957979586088436,0.017994508006181485,0.05300000000000001
y,20,-0.000249685964306051,0.005244154545854762,0.004000000000000006
y,21,-1.0142362023266894e-6,0.0007242780415955479,0.0030000000000000027
y,22,7.3946430297056035e-6,0.0035319813132430634,0.003000000000000001
y,23,0.0006324943428653377,0.00795628398312764,0.009999999999999995
y,24,-2.730815016920151e-5,0.0007742812014577973,0.002000000000000002
y,25,-0.0002760019891844843,0.00543250088996009,0.0040000000000000036
y,26,5.08719217823502e-5,0.0016079068609231451,0.001000000000000002
y,27,7.731934449970266e-5,0.0015771827801315506,0.003000000000000001
y,28,0.00010188803642016738,0.0022742881581601024,0.0029999999999999975
y,29,-0.00029939246967293536,0.004876115107859387,0.004999999999999999
y,30,2.54702464764998e-5,0.0032893701377107935,0.005999999999999995
y,31,0.00015081500989205945,0.002991057466087565,0.003000000000000002
y,32,9.797370572328003e-5,0.0030966511211530977,0.0010000000000000013
y,33,-7.282964701918277e-5,0.0023019238318097834,0.0010000000000000009
y,34,-0.0013605509380925993,0.015004171209940758,0.012000000000000004
y,35,2.314973127076722e-5,0.0005665743125405869,0.002000000000000002
y,36,4.9977074956924036e-5,0.0032147086281980766,0.0020000000000000013
y,37,-7.403700135925466e-5,0.0020421247433597967,0.0030000000000000022
y,38,0.00029369512083573515,0.004570787364926587,0.007999999999999997
y,39,1.1466626669039562e-5,0.0004924361433503747,0.0020000000000000018
y,40,-2.331083483711357e-5,0.0007367846536012969,0.0010000000000000009
y,41,-9.884838937702349e-5,0.003394798364740007,0.0040000000000000036
y,42,0.00010880241854324857,0.00262547321059179,0.005
y,43,0.0006400689363711583,0.008128014085320974,0.008999999999999998
y,44,3.206311227712448e-7,0.000266960428527791,0.0020000000000000026
y,45,-0.00021917793751945067,0.006147412128858712,0.005000000000000003
y,46,-0.005371764483979999,0.020418850571698958,0.07000000000000013
y,47,-4.911206485158959e-6,0.0042624905158877464,0.005000000000000004
y,48,0.00024111756369621829,0.0044340313973737005,0.003000000000000003
y,49,0.0,0.0,0.0
y,50,-0.00011351412445691131,0.002694721114852827,0.002000000000000002
y,51,-0.00028159978600069395,0.004403399104297176,0.004999999999999994
y,52,-3.190313349565927e-5,0.00532075793545842,0.005000000000000003
y,53,2.242104633164533e-5,0.0007086611427806533,0.0010000000000000013
y,54,3.681040415084731e-5,0.001530189811672138,0.0020000000000000018
y,55,-0.0002953903089616139,0.004928382358807339,0.003999999999999998
y,56,6.224701803463764e-5,0.0013939632698210412,0.0020000000000000018
y,57,-0.002269566748091879,0.017234319503044576,0.019999999999999997
y,58,-0.00018963208230549935,0.004292556474399469,0.0020000000000000026
y,59,0.0002395189837199008,0.006064342449309352,0.002000000000000003
y,60,5.571199552287157e-6,0.00017608868841283715,0.0009999999999999996
y,61,0.0,0.0,0.0
y,62,0.0008345266669378836,0.010929092925739908,0.0070000000000000045
y,63,-0.00024090608090420292,0.005249033057070367,0.006
y,64,-0.0002459646498689282,0.0061521691869663745,0.004000000000000006
y,65,-0.0008863778106483033,0.010604002623553287,0.007999999999999998
y,66,-6.383779749973214e-5,0.001704803609434772,0.0020000000000000018
y,67,2.4965682228342365e-6,7.890893509846936e-5,0.0010000000000000013
y,68,-0.00014078082853925193,0.004201087223700612,0.004000000000000002
y,69,4.265208002444468e-5,0.001435865687514316,0.0030000000000000014
y,70,0.0,0.0,0.0
y,71,3.496741030838914e-5,0.001105213582929365,0.0010000000000000013
y,72,7.948023006711498e-6,0.0002512128552552595,0.0010000000000000013
y,73,1.4152633786077034e-5,0.005570528617304829,0.0060000000000000045
y,74,-0.00012816755197178663,0.003294903871438476,0.0030000000000000022
y,75,8.693112278095268e-5,0.003451346349578582,0.0020000000000000018
y,76,0.002927875163447345,0.017735030352153378,0.028999999999999967
y,77,0.00023335597278214732,0.004130861873685137,0.007000000000000006
y,78,-1.0294717173102336e-5,0.0034194552027503274,0.003000000000000001
y,79,-4.581571018771708e-5,0.002498475569439607,0.003
y,80,0.00017276036032603566,0.005228329031369545,0.004000000000000002
y,81,7.59269636260692e-5,0.0023161576414258917,0.004000000000000003
y,82,0.0031403203320754178,0.01832516809354737,0.031999999999999994
y,83,8.952182624122527e-5,0.0018361743836643402,0.003000000000000003
y,84,-0.0001319498773200991,0.0026390650571732296,0.0030000000000000027
y,85,8.007041969042415e-5,0.005320597255072157,0.0020000000000000026
y,86,0.0,0.0,0.0
y,87,0.0,0.0,0.0
y,88,-0.00030516572679606065,0.004475229866206928,0.0059999999999999975
y,89,-2.414787898783005e-5,0.0007632410756446956,0.0010000000000000013
