Trait,Marker_ID,Estimate,SD,Model_Frequency
y,1,8.742632660147409e-6,0.000276328051787085,0.0010000000000000005
y,2,0.0,0.0,0.0
y,3,0.0,0.0,0.0
y,4,0.0,0.0,0.0
y,5,0.0,0.0,0.0
y,6,0.0,0.0,0.0
y,7,0.0,0.0,0.0
y,8,0.0,0.0,0.0
y,9,0.0,0.0,0.0
y,10,0.0,0.0,0.0
y,11,0.0,0.0,0.0
y,12,0.0,0.0,0.0
y,13,0.0,0.0,0.0
y,14,0.0,0.0,0.0
y,15,1.2463514588714744e-5,0.0003939338227509822,0.0010000000000000002
y,16,0.0,0.0,0.0
y,17,0.0,0.0,0.0
y,18,0.0,0.0,0.0
y,19,0.0,0.0,0.0
y,20,0.0,0.0,0.0
y,21,6.177226532938417e-5,0.0019524335971192255,0.0010000000000000018
y,22,0.00010698399290959107,0.0033814389191793074,0.0010000000000000013
y,23,0.0,0.0,0.0
y,24,5.3824435403961066e-5,0.001701226844576766,0.0009999999999999998
y,25,0.0,0.0,0.0
y,26,0.0,0.0,0.0
y,27,-7.773141745863337e-5,0.0024568539001878493,0.0010000000000000022
y,28,0.0,0.0,0.0
y,29,0.0,0.0,0.0
y,30,0.0,0.0,0.0
y,31,0.0,0.0,0.0
y,32,0.0,0.0,0.0
y,33,0.0,0.0,0.0
y,34,0.0,0.0,0.0
y,35,0.0,0.0,0.0
y,36,4.065311674559959e-5,0.0012849214860178103,0.001
y,37,0.0,0.0,0.0
y,38,0.0,0.0,0.0
y,39,0.0,0.0,0.0
y,40,-0.00019332559064206927,0.004406438629161211,0.004000000000000003
y,41,7.467922553436832e-5,0.0023603833882839165,0.0010000000000000009
y,42,0.0,0.0,0.0
y,43,-3.0477535281551664e-5,0.0009633022769003452,0.001000000000000001
y,44,0.0,0.0,0.0
y,45,-8.176295883301808e-5,0.002584278672220292,0.0010000000000000015
y,46,0.0,0.0,0.0
y,47,-0.00270570159914121,0.017456342384835878,0.026999999999999996
y,48,0.0,0.0,0.0
y,49,0.0,0.0,0.0
y,50,0.0,0.0,0.0
y,51,0.0,0.0,0.0
y,52,6.531123405269727e-5,0.0020642896444522303,0.0010000000000000009
y,53,0.0,0.0,0.0
y,54,6.79323573802865e-5,0.0021471353879212447,0.0010000000000000013
y,55,0.0,0.0,0.0
y,56,-0.00012751374997324003,0.002861375393614816,0.002000000000000002
y,57,0.0,0.0,0.0
y,58,0.0,0.0,0.0
y,59,0.0,0.0,0.0
y,60,5.688485646771749e-5,0.001797957454573792,0.001
y,61,0.0,0.0,0.0
y,62,0.0,0.0,0.0
y,63,3.0151290037245096e-5,0.0009529906561027566,0.0010000000000000015
y,64,-0.0001222475849459227,0.0026664065940146834,0.0030000000000000022
y,65,6.158623911918775e-5,0.001946553873900467,0.0010000000000000009
y,66,0.0,0.0,0.0
y,67,0.0,0.0,0.0
y,68,-2.557534372317917e-6,8.083588982328336e-5,0.0010000000000000022
y,69,0.0,0.0,0.0
y,70,0.0,0.0,0.0
y,71,0.0,0.0,0.0
y,72,0.0,0.0,0.0
y,73,0.0,0.0,0.0
y,74,-3.853110536228703e-5,0.0012178511544352314,0.0010000000000000013
y,75,-1.1377466842025852e-5,0.0003596071536964419,0.0010000000000000013
y,76,0.0,0.0,0.0
y,77,-0.00014835923046633016,0.0033253036131552648,0.002000000000000001
y,78,0.0,0.0,0.0
y,79,-3.691151573432597e-5,0.0011666608478095052,0.001000000000000002
y,80,-0.00017139979688723378,0.005417426739939537,0.0010000000000000005
y,81,0.0,0.0,0.0
y,82,0.0,0.0,0.0
y,83,0.0,0.0,0.0
y,84,0.0,0.0,0.0
y,85,7.586026033706367e-6,0.00023977123095377139,0.001
y,86,0.0,0.0,0.0
y,87,0.0,0.0,0.0
y,88,0.0,0.0,0.0
y,89,0.0,0.0,0.0
y,90,0.0,0.0,0.0
y,91,0.0,0.0,0.0
y,92,0.0,0.0,0.0
y,93,-3.356140636174071e-5,0.0010607740706582672,0.0010000000000000009
y,94,2.61776427728748e-5,0.0008273957409626304,0.0010000000000000009
y,95,0.0,0.0,0.0
y,96,0.0,0.0,0.0
y,97,4.1601115646519295e-5,0.0013148848505523342,0.0010000000000000007
y,98,5.579970887762322e-5,0.001763659236733865,0.0010000000000000002
y,99,0.0,0.0,0.0
y,100,0.0,0.0,0.0
y,101,0.0,0.0,0.0
y,102,0.0,0.0,0.0
y,103,0.0,0.0,0.0
y,104,0.0,0.0,0.0
y,105,0.0,0.0,0.0
y,106,0.0,0.0,0.0
y,107,0.0,0.0,0.0
y,108,0.0,0.0,0.0
y,109,0.0,0.0,0.0
y,110,0.0,0.0,0.0
y,111,-2.3323998144804626e-5,0.0007372007057575233,0.0010000000000000015
y,112,0.0,0.0,0.0
y,113,-0.0008593447289541353,0.010482050464394238,0.007000000000000004
y,114,0.0,0.0,0.0
y,115,0.0,0.0,0.0
y,116,0.0,0.0,0.0
y,117,0.0,0.0,0.0
y,118,0.0,0.0,0.0
y,119,0.0,0.0,0.0
y,120,-5.521901433487449e-5,0.001274431242800474,0.0030000000000000014
y,121,0.0,0.0,0.0
y,122,7.627270531243049e-6,0.0005476536059062487,0.002000000000000002
y,123,0.0,0.0,0.0
y,124,0.0,0.0,0.0
y,125,-0.0018748128395862254,0.01142879716461803,0.029000000000000012
y,126,-3.548114670651056e-5,0.002379926828249651,0.0020000000000000026
y,127,-3.490142211267218e-5,0.001103127896583815,0.0010000000000000013
y,128,0.0,0.0,0.0
y,129,0.0,0.0,0.0
y,130,0.0,0.0,0.0
y,131,0.0,0.0,0.0
y,132,-4.8960928210516274e-5,0.0011038142603563817,0.0020000000000000005
y,133,0.0,0.0,0.0
y,134,0.0,0.0,0.0
y,135,8.231182264414746e-5,0.002601626589434882,0.0010000000000000018
y,136,0.0,0.0,0.0
y,137,0.0,0.0,0.0
y,138,0.0,0.0,0.0
y,139,0.0,0.0,0.0
y,140,-0.004837433225875799,0.024501172362666364,0.038999999999999944
y,141,0.0,0.0,0.0
y,142,-1.1757428579988606e-5,0.00037161658962796447,0.0010000000000000013
y,143,0.0,0.0,0.0
y,144,0.0,0.0,0.0
y,145,2.366123641745056e-5,0.0007478597827759479,0.0010000000000000015
y,146,0.0,0.0,0.0
y,147,0.0,0.0,0.0
y,148,-3.520276463874989e-5,0.0011126524181311105,0.0010000000000000013
y,149,0.0,0.0,0.0
y,150,0.0001527456037763262,0.0048278243809734235,0.0010000000000000002
y,151,0.0,0.0,0.0
y,152,0.0,0.0,0.0
y,153,-1.8455892944193012e-5,0.0005833346932792064,0.0009999999999999998
y,154,0.0,0.0,0.0
y,155,-5.44897919678755e-6,0.00017222567437155423,0.0010000000000000013
y,156,0.0,0.0,0.0
y,157,0.0,0.0,0.0
y,158,7.665401812344582e-5,0.0024228005811405694,0.0010000000000000013
y,159,0.0,0.0,0.0
y,160,0.0,0.0,0.0
y,161,0.0,0.0,0.0
y,162,-1.881800991196854e-5,0.0005947801102507544,0.0010000000000000009
y,163,-0.00029993593286802245,0.005853367630754892,0.003000000000000001
y,164,0.00011881439297703774,0.0028374813195373365,0.0020000000000000005
y,165,0.0,0.0,0.0
y,166,0.0,0.0,0.0
y,167,0.0,0.0,0.0
y,168,0.0,0.0,0.0
y,169,0.0,0.0,0.0
y,170,0.0,0.0,0.0
y,171,3.710143724110005e-5,0.0011726636895162783,0.001
y,172,0.0,0.0,0.0
y,173,0.000225081467425476,0.005295733511896702,0.0030000000000000005
