Trait,Marker_ID,Estimate,SD,Model_Frequency
y,1,4.4657241370843745e-5,0.0014114796979223386,0.0010000000000000009
y,2,-0.00012136454870917047,0.002786892827386325,0.0020000000000000026
y,3,-7.89646295960628e-5,0.0017819282496440712,0.0020000000000000026
y,4,-0.00017252126331560592,0.003713596946270582,0.0030000000000000022
y,5,7.156289770694882e-5,0.0022618857353736946,0.0010000000000000009
y,6,1.5408752288131965e-5,0.0004870238366137073,0.0010000000000000013
y,7,-8.323301241315001e-5,0.001872922174312722,0.0020000000000000018
y,8,-3.9063649955427615e-5,0.0012346832707590815,0.001000000000000002
y,9,0.0003183232892856412,0.005303711903731155,0.005000000000000001
y,10,0.00035706631225669046,0.005426433168085366,0.004999999999999999
y,11,0.0005091289664396419,0.007351245554333796,0.006000000000000002
y,12,-1.727407436950715e-5,0.0019443352812825857,0.0020000000000000018
y,13,0.0,0.0,0.0
y,14,0.0,0.0,0.0
y,15,0.0,0.0,0.0
y,16,-1.8332332886545362e-5,0.0005794293353240317,0.0010000000000000007
y,17,4.3552187318030294e-5,0.001376552297286454,0.0010000000000000013
y,18,0.0025681904971364064,0.015199655816446942,0.030000000000000006
y,19,0.0,0.0,0.0
y,20,-4.813730321095406e-5,0.0011559490938870731,0.0020000000000000018
y,21,0.0,0.0,0.0
y,22,-3.0258602610627845e-5,0.0009563824804522212,0.001000000000000002
y,23,8.403364298373512e-5,0.002656048098202428,0.001000000000000001
y,24,-6.348547057815087e-6,0.0021216413150726803,0.0020000000000000026
y,25,2.5602166973592223e-5,0.004810755362025239,0.003
y,26,-5.0678411718309895e-5,0.0014720412974798761,0.0019999999999999996
y,27,-4.8599253484231686e-5,0.0028154854651816384,0.0030000000000000014
y,28,0.0,0.0,0.0
y,29,0.0,0.0,0.0
y,30,-8.113308373904658e-5,0.00225964350455711,0.004000000000000004
y,31,-0.00010438470897975028,0.0032992834527088436,0.0010000000000000009
y,32,-3.511531988625912e-5,0.0009298397343518453,0.002000000000000003
y,33,4.409276194257492e-5,0.0013936382185017974,0.0010000000000000013
y,34,0.00014534693232517423,0.0034737261478445225,0.0030000000000000022
y,35,0.00044573670195334285,0.006545681381328097,0.007000000000000008
y,36,0.0,0.0,0.0
y,37,-4.374772643174082e-5,0.0016600859151411126,0.003000000000000003
y,38,-2.6040338339903862e-5,0.0008230559650690898,0.0010000000000000007
y,39,-0.00015544860338725084,0.0036007975234400177,0.002000000000000002
y,40,-7.855275871784892e-6,0.0002482814001547924,0.001000000000000001
y,41,0.000567383130204253,0.008177088170467632,0.0049999999999999975
y,42,-6.941935052405962e-6,0.00021941347226082288,0.0010000000000000009
y,43,0.0,0.0,0.0
y,44,0.0,0.0,0.0
y,45,0.00010033032934737047,0.0032905393986593784,0.003000000000000002
y,46,1.4425926049933344e-6,4.5595968577906925e-5,0.0009999999999999996
y,47,3.532742057495685e-5,0.0017572894700660419,0.0030000000000000014
y,48,-0.00031736162777523116,0.00460476343413792,0.0060000000000000045
y,49,0.0,0.0,0.0
y,50,3.7443892566326075e-6,0.00011834876617134846,0.001000000000000001
y,51,-0.00038917056480160906,0.006299711419618192,0.004000000000000001
y,52,-3.913513842359275e-5,0.001236942804002808,0.001000000000000001
y,53,0.0,0.0,0.0
y,54,0.0,0.0,0.0
y,55,4.23058920369681e-5,0.002212174642034821,0.002000000000000002
y,56,0.0,0.0,0.0
y,57,5.35870065905702e-6,0.0001693722441270257,0.0009999999999999998
y,58,-0.0005027190237081992,0.00727368000507873,0.006000000000000004
y,59,0.00016907562244559252,0.003892773266314547,0.0020000000000000018
y,60,4.11201837863761e-5,0.0009305168176197158,0.0020000000000000018
y,61,2.0115312527274144e-5,0.000635783903753343,0.0010000000000000013
y,62,-4.1776744198224314e-5,0.0020260309141294794,0.0020000000000000026
y,63,-0.0005326169980607425,0.008755888204482858,0.004000000000000002
y,64,-0.0004483435155471276,0.006005434805937727,0.005999999999999998
y,65,0.0003002376048919284,0.007234253370892756,0.0020000000000000005
y,66,-0.0001254378045849829,0.0028172434153495257,0.002000000000000003
y,67,-0.00012782753922145233,0.002925071550003997,0.0020000000000000026
y,68,6.15953773537857e-5,0.0017409897189340593,0.0020000000000000035
y,69,0.0001804923349815289,0.003412058606151063,0.003000000000000001
y,70,0.0,0.0,0.0
y,71,0.0006406840232825611,0.0072320946254561735,0.009999999999999997
y,72,0.0,0.0,0.0
y,73,0.0,0.0,0.0
y,74,4.6982018690227424e-5,0.0015581564239569156,0.0020000000000000013
y,75,0.0,0.0,0.0
y,76,3.083955832402955e-6,0.0005376335300232299,0.0020000000000000013
y,77,0.0,0.0,0.0
y,78,-0.00017438574550014165,0.005384262111308769,0.002000000000000001
y,79,1.4664014572255519e-5,0.0020483374928288523,0.002000000000000003
y,80,-0.0002633937473092651,0.008227688425300118,0.003000000000000003
y,81,0.0,0.0,0.0
y,82,0.00012087853123536566,0.0032498526216041073,0.0030000000000000014
y,83,2.117079966701089e-5,0.0006691446448879098,0.001000000000000001
y,84,-0.00010962344467432392,0.0024507171604988267,0.0020000000000000044
y,85,-0.0002790157521201834,0.006082959953173331,0.003000000000000001
y,86,0.0,0.0,0.0
y,87,0.0,0.0,0.0
y,88,0.0,0.0,0.0
y,89,0.0,0.0,0.0
y,90,-0.002855013072961724,0.02023847940189486,0.02199999999999998
