Trait,Marker_ID,Estimate,SD,Model_Frequency
y,1,0.00011119787694188979,0.0025323564581508896,0.0020000000000000018
y,2,3.0556115297927656e-5,0.0009657859524336351,0.0010000000000000009
y,3,-0.00010495696521891767,0.002196682501680809,0.0030000000000000014
y,4,0.00038715595516591547,0.005710232751648589,0.006000000000000001
y,5,-0.000622703336686665,0.006392585834771844,0.012000000000000016
y,6,0.0005126701784802472,0.0068474425956517124,0.006000000000000002
y,7,-6.421277940233066e-6,0.00020295708308738065,0.0010000000000000013
y,8,0.000866006739019228,0.009210548761748408,0.009999999999999993
y,9,-0.0006501795522815991,0.0064615967170591135,0.010999999999999994
y,10,-5.1020293469071726e-5,0.0017483236862023408,0.0030000000000000022
y,11,-5.47620445630835e-5,0.0015278319741440368,0.0030000000000000022
y,12,-7.185914966315229e-5,0.001615281196965737,0.0019999999999999996
y,13,0.0,0.0,0.0
y,14,-1.590717641129795e-5,0.0005027775085649453,0.0010000000000000013
y,15,4.934904815926292e-5,0.0024789624516088284,0.003000000000000003
y,16,0.00023356279508995932,0.004373435931591444,0.003999999999999999
y,17,8.394065343699666e-5,0.002653108981201209,0.0010000000000000013
y,18,0.0023696008072532147,0.014795095816737403,0.029999999999999995
y,19,0.0006311989765615506,0.006527431961563974,0.010999999999999987
y,20,-0.001019248842779182,0.010829131656408975,0.012
y,21,0.00019934933252437127,0.0036662586601422897,0.003999999999999999
y,22,0.00011692489395470432,0.003434620910839965,0.002000000000000002
y,23,-0.00016955088600000413,0.0029327536257321893,0.004000000000000005
y,24,4.196059989652854e-6,0.0010392265935257523,0.0040000000000000036
y,25,-0.006807062467793253,0.03720348189177628,0.04000000000000003
y,26,-0.0002603489385109788,0.004322233857637449,0.004000000000000001
y,27,-1.4569644467988979e-5,0.0004686993155210277,0.0020000000000000026
y,28,9.663683710127759e-5,0.002264563949097072,0.0020000000000000018
y,29,7.901574489373223e-5,0.0019572329562404602,0.002000000000000002
y,30,-4.687414481438047e-5,0.0012902671348721298,0.004000000000000007
y,31,-0.00033203302164707283,0.005248766300983993,0.005000000000000001
y,32,3.1229260928103324e-5,0.0014310977563561972,0.0020000000000000026
y,33,-0.00015329585817924326,0.005019302576454215,0.002000000000000003
y,34,4.5681840899737265e-5,0.0014438641755376168,0.0010000000000000013
y,35,0.0,0.0,0.0
y,36,-5.8015359014704636e-5,0.0018336892047791128,0.0010000000000000013
y,37,-0.0001467991214219378,0.0038849721743533347,0.0030000000000000027
y,38,0.0002688772304191127,0.0039770613542271,0.007000000000000008
y,39,0.0,0.0,0.0
y,40,0.0042811693471869906,0.023357595149657816,0.036000000000000046
y,41,-5.6482987708114007e-5,0.0034208555512960782,0.0030000000000000014
y,42,5.805339081289666e-5,0.001982256865644694,0.0020000000000000005
y,43,-9.207712303464763e-5,0.0029102780605556097,0.0010000000000000013
y,44,5.5757874686239286e-5,0.001167725013001633,0.0030000000000000014
y,45,-0.0007581720623699051,0.008546927185250127,0.00899999999999999
y,46,-1.919531847278082e-5,0.0006067056873148687,0.0010000000000000015
y,47,-0.00012386016166244813,0.003951213721580073,0.0040000000000000036
y,48,-0.00044023788847699457,0.006289752842928825,0.004999999999999999
y,49,1.843575981848469e-5,0.0019523330504349675,0.0020000000000000026
y,50,5.8174903722795067e-5,0.0018387319281867383,0.001
y,51,0.00015080745507046182,0.0035589122238971573,0.002000000000000003
y,52,0.0006843779456069436,0.013031001894492862,0.007999999999999997
y,53,-0.000343127989615868,0.007359423415600928,0.004999999999999997
y,54,0.0007316725393837593,0.01100071201745905,0.005999999999999998
y,55,7.445848808913494e-5,0.002353406548404104,0.0010000000000000009
y,56,-0.0031836247358497686,0.01655438418225971,0.038999999999999965
y,57,0.002970279676882181,0.020445655644470886,0.025999999999999985
y,58,-9.970337647304456e-5,0.008331396229225413,0.003000000000000001
y,59,0.0,0.0,0.0
y,60,0.00014987918881928465,0.0030473544557089514,0.0030000000000000022
y,61,5.8324428620638195e-5,0.0018434579558400555,0.0010000000000000022
