Trait,Marker_ID,Estimate,SD,Model_Frequency
y,1,0.0,0.0,0.0
y,2,0.0,0.0,0.0
y,3,-3.252749492625755e-5,0.0010280952719721715,0.0010000000000000009
y,4,-0.0003912007703074989,0.005202373822671744,0.0070000000000000045
y,5,0.0,0.0,0.0
y,6,-0.0002408138437576801,0.0037503861866578516,0.006000000000000002
y,7,0.0,0.0,0.0
y,8,0.0,0.0,0.0
y,9,0.0,0.0,0.0
y,10,0.0,0.0,0.0
y,11,-1.0920687179038086e-5,0.00032211390163031203,0.0020000000000000013
y,12,-8.370932886158222e-5,0.002257200726093837,0.0020000000000000026
y,13,-0.00011965205243654476,0.0024375027728104274,0.003000000000000003
y,14,-5.410908674703052e-5,0.0014774163416875004,0.0020000000000000013
y,15,1.2705905039813935e-5,0.001547703820005066,0.002000000000000002
y,16,0.0,0.0,0.0
y,17,-0.00012743852318936201,0.0028869271438357667,0.002
y,18,7.833123979049843e-5,0.002475812461393114,0.0010000000000000013
y,19,2.1607449844821544e-5,0.000813290566851149,0.0020000000000000018
y,20,1.3146239166857695e-6,0.0011438382966406225,0.002000000000000003
y,21,-6.101737088594115e-5,0.0013684937653291348,0.0020000000000000035
y,22,-1.2167729487116552e-5,0.0003845849545039093,0.0010000000000000015
y,23,-6.907008103540186e-5,0.002183095375411418,0.0010000000000000013
y,24,-2.9294112391945646e-5,0.0009258978754760738,0.0010000000000000013
y,25,1.315422631025476e-5,0.00032461470440348024,0.002000000000000003
y,26,1.4682835559206729e-5,0.00046407981468562815,0.0010000000000000018
y,27,0.0,0.0,0.0
y,28,3.1462617645078635e-5,0.0009944377370008312,0.0010000000000000022
y,29,0.0,0.0,0.0
y,30,-3.1510168714858356e-5,0.0010942267778328604,0.0020000000000000018
y,31,0.002067000053385977,0.017195927619052382,0.015000000000000017
y,32,1.0739367869331681e-5,0.00033943878418737146,0.001
y,33,7.416491091568234e-5,0.0018769375187029514,0.0020000000000000026
y,34,1.1025759329365448e-5,0.00034849074796944047,0.0010000000000000002
y,35,0.0,0.0,0.0
y,36,0.0,0.0,0.0
y,37,0.0,0.0,0.0
y,38,0.0,0.0,0.0
y,39,0.0,0.0,0.0
y,40,-2.5449709952524615e-5,0.0008043879965109889,0.0010000000000000002
y,41,0.0,0.0,0.0
y,42,2.343029299711056e-5,0.0007405603630363417,0.0010000000000000002
y,43,0.0,0.0,0.0
y,44,7.339421525800104e-5,0.002834206057770419,0.005000000000000001
y,45,-9.553911247837798e-5,0.0023192584120965976,0.003000000000000001
y,46,-0.000519706050510639,0.005825822140871367,0.009999999999999997
y,47,5.6883843359958804e-5,0.0017979254333161181,0.0010000000000000013
y,48,0.0,0.0,0.0
y,49,0.0,0.0,0.0
y,50,-2.791681376410178e-5,0.0008823656511043498,0.001000000000000001
y,51,-4.277333494964824e-5,0.0014065984135718662,0.002000000000000003
y,52,-4.8618316388642716e-5,0.00135695310094647,0.002000000000000003
y,53,1.265763393773402e-6,0.0012067973997230373,0.0020000000000000018
y,54,6.131574265470912e-5,0.0035373587010117816,0.0020000000000000026
y,55,0.0,0.0,0.0
y,56,0.0,0.0,0.0
y,57,0.0,0.0,0.0
y,58,-0.0004523964678122671,0.010227063353380677,0.0030000000000000014
y,59,0.0,0.0,0.0
y,60,-6.828735018209138e-5,0.002158355631654962,0.001
y,61,0.0,0.0,0.0
y,62,-0.0005826922583543494,0.00771822028767426,0.006999999999999998
y,63,5.179314977229035e-5,0.0016370240783114822,0.0010000000000000009
y,64,6.704224264315553e-7,2.1190015659090814e-5,0.0010000000000000013
y,65,3.0207531695120116e-5,0.000954768284004333,0.0010000000000000013
y,66,-1.6093665901916256e-5,0.0005086718746700456,0.0010000000000000015
y,67,0.0,0.0,0.0
y,68,0.0,0.0,0.0
y,69,-1.8853148426694127e-5,0.0005958907319243699,0.0010000000000000013
y,70,0.0,0.0,0.0
y,71,-0.00011775950736574236,0.003722020187135915,0.0010000000000000013
y,72,-0.0005148436603989601,0.0070001976942548165,0.006000000000000005
y,73,5.8213420236684826e-5,0.0018399493181490596,0.001000000000000002
y,74,-3.3108093068373485e-5,0.0010464462149568207,0.0010000000000000009
y,75,0.00015927953184206718,0.0030191174858866525,0.003000000000000003
y,76,1.4225841959651725e-5,0.00044963563568908437,0.0010000000000000009
y,77,0.0,0.0,0.0
y,78,-5.82251987647976e-6,0.00018403216016308095,0.0009999999999999998
y,79,0.0,0.0,0.0
y,80,0.00026158499777966307,0.008659521762006872,0.003000000000000003
y,81,-3.223209752894371e-5,0.0010187586578793927,0.001000000000000002
y,82,0.00012713009884101362,0.002397391155183993,0.003000000000000001
y,83,7.866569420140779e-5,0.0018329289152888945,0.003000000000000002
y,84,0.0003355008773304529,0.004959620132114055,0.005
y,85,-0.00011037110253704902,0.0038748727089720253,0.004000000000000003
y,86,0.0,0.0,0.0
y,87,-6.385834970866572e-5,0.0020183683852772576,0.0010000000000000009
y,88,-3.200821632717996e-6,0.00010116824534087273,0.0010000000000000018
y,89,3.613416309242345e-5,0.0011420910929726517,0.0010000000000000002
y,90,0.00010294387107968543,0.003253742945021635,0.0010000000000000009
y,91,0.0,0.0,0.0
y,92,0.0,0.0,0.0
y,93,-0.0032554505034547558,0.021385904522458133,0.026000000000000002
y,94,0.0,0.0,0.0
y,95,0.0013878256835066984,0.014262996077320624,0.013000000000000003
y,96,0.0014150172882262523,0.011595527696086096,0.016000000000000014
y,97,-2.5873894270470705e-5,0.0008177951738147995,0.0010000000000000013
y,98,-0.0008136871661350337,0.009813450404003155,0.009000000000000003
y,99,0.0,0.0,0.0
y,100,0.0,0.0,0.0
y,101,0.0,0.0,0.0
y,102,-5.432935340457639e-5,0.0017171857682609624,0.0010000000000000009
y,103,-4.192302323697916e-5,0.0018176894675971842,0.0020000000000000026
y,104,0.0,0.0,0.0
y,105,3.08494866774112e-5,0.0009750585302593428,0.0010000000000000005
y,106,8.409216053232056e-6,0.00026578976600935116,0.0010000000000000009
y,107,5.747888488566042e-7,0.0022310137077763015,0.003000000000000001
y,108,8.477487927682924e-5,0.0026794763250016914,0.0010000000000000013
y,109,-5.6650888012386224e-6,0.0001790562422670409,0.0010000000000000015
y,110,-0.0012626362102061773,0.012176827884079379,0.012999999999999992
y,111,-0.00014533893238912227,0.00447634106168304,0.0020000000000000018
y,112,6.651272928542655e-5,0.005024571526416785,0.0030000000000000035
y,113,0.0,0.0,0.0
y,114,-2.4676860356651088e-5,0.0007799605692755225,0.001
y,115,0.0,0.0,0.0
y,116,-0.0001488862663384247,0.003340727772508527,0.0020000000000000018
y,117,0.0,0.0,0.0
y,118,0.0,0.0,0.0
y,119,0.0,0.0,0.0
y,120,0.0,0.0,0.0
y,121,-1.628372560289061e-5,0.0005146790842755542,0.0010000000000000013
y,122,-0.00010855420596067692,0.0034310685822526716,0.001000000000000002
y,123,-0.0005934155130682575,0.0065237811727286805,0.008999999999999998
y,124,-0.0004234001990451659,0.006371018211536093,0.005000000000000002
y,125,0.0004274335985132803,0.0053998511427292666,0.007000000000000001
y,126,-0.00010255832936835914,0.002291519890385256,0.0020000000000000026
y,127,0.0,0.0,0.0
y,128,0.0,0.0,0.0
y,129,-3.527243292471396e-5,0.0009037683071903405,0.002
y,130,0.000493854508099593,0.006846427041493327,0.006000000000000002
y,131,-7.197250095324447e-5,0.0016113596972678038,0.002000000000000002
y,132,0.0,0.0,0.0
y,133,0.0,0.0,0.0
y,134,3.009915619498254e-6,9.513428637701061e-5,0.0010000000000000013
y,135,-5.4544915731196734e-5,0.0014497500673788131,0.002000000000000003
y,136,0.0002529502228754989,0.004063557321829767,0.004000000000000002
y,137,1.8014451454163512e-5,0.000765775352534232,0.0020000000000000035
y,138,1.2155232342828951e-5,0.0003841899577485691,0.0010000000000000015
y,139,1.6621912355072637e-5,0.0005253681398499303,0.0010000000000000013
y,140,3.09747254998263e-5,0.000979016948867485,0.0010000000000000018
y,141,0.00021465911404520014,0.003731048745515145,0.004000000000000006
y,142,0.0,0.0,0.0
y,143,-6.531727022214378e-6,0.00020644804294260772,0.0010000000000000013
y,144,-3.1791906041653275e-6,0.00010048455425942579,0.0010000000000000015
y,145,-2.5333128194293484e-5,0.0008007032013951237,0.001000000000000001
y,146,-1.6273147454590576e-5,0.0007943717346350752,0.0030000000000000027
y,147,0.0,0.0,0.0
y,148,0.0,0.0,0.0
y,149,-1.714667638655025e-5,0.0005419543362627301,0.0010000000000000013
y,150,6.382007355364318e-5,0.002017158592328333,0.0010000000000000018
y,151,0.0,0.0,0.0
y,152,0.0,0.0,0.0
y,153,0.0,0.0,0.0
y,154,0.001133439965934949,0.00922536162116443,0.017000000000000008
y,155,-1.3921479691344782e-6,4.400156692661394e-5,0.0010000000000000005
y,156,-0.0001738551847157202,0.003939750828215765,0.004000000000000005
y,157,0.0,0.0,0.0
y,158,0.0,0.0,0.0
y,159,0.0,0.0,0.0
y,160,4.678297825205847e-5,0.0014786677811727844,0.0010000000000000009
y,161,0.0,0.0,0.0
y,162,-0.00024552519730160053,0.004474465193220542,0.005000000000000003
y,163,-1.4681987012659179e-5,0.0003864585128142062,0.0020000000000000044
y,164,0.0,0.0,0.0
y,165,-2.2554745153058145e-5,0.0007128869562493616,0.0010000000000000013
y,166,0.0,0.0,0.0
y,167,-3.600334203707767e-5,0.001137956236944534,0.0010000000000000013
y,168,0.00011607248395847937,0.0036686985036602816,0.0010000000000000002
y,169,0.0,0.0,0.0
y,170,8.459764089291479e-5,0.002673874358267776,0.0010000000000000005
y,171,-3.434328578878587e-5,0.0010854869034177491,0.0010000000000000009
y,172,-6.905407669604012e-6,0.00021825895268772483,0.0010000000000000002
y,173,2.497021655809967e-5,0.0007892326673696658,0.0010000000000000013
y,174,0.0,0.0,0.0
y,175,-8.540899023198428e-5,0.0027596017966724333,0.0019999999999999996
y,176,1.4043700960107353e-6,4.438787121728902e-5,0.0010000000000000013
y,177,1.004663167384208e-5,0.0003175434980941304,0.001
y,178,0.0017662604330914624,0.012691500483496298,0.021000000000000005
y,179,8.89844957480419e-5,0.0028125295097206995,0.001
y,180,0.0,0.0,0.0
y,181,-5.020002186355863e-5,0.001586670146220271,0.0010000000000000013
y,182,7.154820532007591e-5,0.0018086316510654082,0.0020000000000000018
y,183,0.0,0.0,0.0
y,184,0.0,0.0,0.0
y,185,-2.3779063555728806e-5,0.002253101511741772,0.0030000000000000022
y,186,0.0,0.0,0.0
y,187,0.0,0.0,0.0
y,188,0.0,0.0,0.0
y,189,9.45816793963981e-5,0.003144798403896727,0.0020000000000000026
y,190,4.140633950072763e-5,0.001308728568458207,0.0010000000000000009
y,191,0.0,0.0,0.0
y,192,-0.00011015832494087843,0.0024607709160319544,0.0020000000000000013
y,193,0.0,0.0,0.0
y,194,0.00027200416150797356,0.0037047937785140705,0.005999999999999999
y,195,0.0001202558487099296,0.0023922961693769824,0.0030000000000000014
y,196,7.923875030541277e-5,0.002504496111079749,0.0010000000000000013
y,197,0.0023097961938009447,0.013924361373840411,0.03299999999999997
y,198,0.0,0.0,0.0
y,199,0.00015972533084450847,0.00495945610908633,0.0030000000000000022
y,200,0.0,0.0,0.0
y,201,0.00014441543516738496,0.0032440200258919503,0.002000000000000002
y,202,4.363434144302238e-6,0.0001379148939532311,0.001000000000000001
y,203,0.0013689055817460104,0.010941535870195092,0.01900000000000001
y,204,-2.933650821819749e-5,0.0021769477198156856,0.0020000000000000026
y,205,0.0,0.0,0.0
y,206,-0.0005523065174961004,0.008394622255044736,0.005000000000000005
y,207,0.00011486372769776544,0.0022571391258305513,0.0030000000000000014
y,208,-0.0003368962415295129,0.005576910966146773,0.005000000000000001
y,209,0.0,0.0,0.0
y,210,0.0,0.0,0.0
y,211,4.445597574070527e-5,0.001405118302947876,0.0010000000000000009
y,212,0.00017593195500840118,0.0035169712916568708,0.0030000000000000022
y,213,-4.776228553471949e-5,0.0015096207085160771,0.0010000000000000009
y,214,-8.5796205190335e-5,0.002170179682775849,0.002000000000000002
y,215,0.002542785370834912,0.016826063575096663,0.025999999999999978
y,216,0.0,0.0,0.0
y,217,-9.89518410518305e-6,0.00029798949061366576,0.0020000000000000026
y,218,-2.9166417243455584e-5,0.0009218618198648458,0.0010000000000000002
y,219,4.52704205402314e-5,0.0012803505182284061,0.0030000000000000027
y,220,-0.0001030648150205793,0.0024478230095750933,0.0020000000000000018
y,221,0.00017626211055492904,0.0039703746994272674,0.0020000000000000026
y,222,0.0,0.0,0.0
y,223,0.0,0.0,0.0
y,224,0.0,0.0,0.0
y,225,-0.0003322416765186455,0.005014154131189251,0.005000000000000003
y,226,-0.00015645142403703487,0.0030219684511087544,0.0029999999999999983
y,227,2.3992371763525248e-5,0.0007583259648306675,0.0010000000000000015
y,228,0.0,0.0,0.0
y,229,3.1905059098434487e-5,0.0010084219668762293,0.001000000000000001
y,230,0.0,0.0,0.0
y,231,0.0,0.0,0.0
y,232,-6.007185596150985e-6,0.00018986888241051317,0.0009999999999999998
y,233,0.0,0.0,0.0
y,234,0.0,0.0,0.0
y,235,8.527324481011906e-5,0.0022175396322708647,0.0020000000000000013
y,236,-2.0729491206798592e-5,0.0006551962254829069,0.0010000000000000013
y,237,-3.2573811416733454e-5,0.001029559195492276,0.0010000000000000009
y,238,-5.179907398755143e-5,0.0016372113247537278,0.0010000000000000013
y,239,0.00010140641218408021,0.002442257256135594,0.002000000000000002
y,240,0.0,0.0,0.0
y,241,0.00037339726120037505,0.005011290057803224,0.006000000000000001
y,242,2.3194089836019813e-5,0.0007330946988745984,0.0010000000000000013
y,243,-0.0006586442594624714,0.01005991570494358,0.004999999999999998
y,244,0.00017636600228608965,0.003257217716467816,0.003
y,245,-0.00024596609782123177,0.006058686124611254,0.0020000000000000026
y,246,0.0,0.0,0.0
y,247,-3.589269387692406e-5,0.001134458984833228,0.0010000000000000015
y,248,-5.271528387145291e-5,0.001666169935058912,0.0010000000000000013
y,249,2.7119133348002232e-5,0.0008571533970959796,0.0010000000000000013
y,250,7.564937482362909e-6,0.00023910468592845967,0.0010000000000000002
y,251,-6.882320768996229e-5,0.0021752924591463426,0.0010000000000000015
y,252,0.00012764214182299909,0.0031556991761213134,0.002000000000000003
y,253,0.0,0.0,0.0
y,254,3.75081488160561e-5,0.001185518606509322,0.0010000000000000015
y,255,-0.0003542448080369644,0.005729220137832233,0.004999999999999999
y,256,5.0546865564122716e-5,0.0011301472938847446,0.0020000000000000026
y,257,-6.910604750665628e-5,0.002527069251395594,0.0020000000000000026
y,258,-9.758893144864227e-5,0.00308448957556133,0.0010000000000000002
y,259,0.0,0.0,0.0
y,260,2.2529344934498262e-5,0.0015915797523518114,0.004000000000000002
y,261,0.0010897995238446445,0.010639393654149717,0.013000000000000001
y,262,-0.0001088313300811778,0.002067311057014207,0.0030000000000000022
y,263,0.0,0.0,0.0
y,264,4.222394522468816e-5,0.0010774089827817392,0.0020000000000000035
y,265,0.001350314518016556,0.0121728086064221,0.013000000000000001
y,266,0.0,0.0,0.0
y,267,0.0006437241693086796,0.0073020657834015935,0.009999999999999998
y,268,0.0,0.0,0.0
y,269,-9.925609996104079e-5,0.0027061805580460615,0.0030000000000000044
y,270,-0.0010196587924294685,0.011400872151732267,0.009999999999999995
y,271,9.951394554654455e-5,0.002438551043495927,0.0030000000000000027
y,272,-0.00013582951101487266,0.002440505569367536,0.0040000000000000036
y,273,0.0002256694386551872,0.005042047806877165,0.0020000000000000026
y,274,0.0,0.0,0.0
y,275,0.0,0.0,0.0
y,276,0.0,0.0,0.0
y,277,0.004925735824773188,0.029755835220890526,0.029999999999999995
y,278,0.0,0.0,0.0
y,279,-0.00046367986412142626,0.006124468774446474,0.007000000000000002
y,280,4.3159001065340014e-5,0.001364124874630279,0.0010000000000000013
y,281,0.0,0.0,0.0
y,282,0.0,0.0,0.0
y,283,0.0,0.0,0.0
y,284,-0.00010904931508441585,0.0026520923606717455,0.0020000000000000013
y,285,0.0,0.0,0.0
y,286,0.0,0.0,0.0
y,287,-5.017392821143546e-5,0.0017112565657149143,0.002000000000000003
y,288,-1.1066237762111102e-5,0.00034977014822503967,0.0010000000000000018
y,289,4.922869836100012e-5,0.0015559695619053804,0.0010000000000000009
y,290,-5.728819065469622e-7,1.8107056225958806e-5,0.001000000000000001
y,291,2.748650791079815e-5,0.0008687649906696518,0.0010000000000000013
y,292,0.0,0.0,0.0
y,293,-1.116629435516255e-5,0.00035293263308527976,0.0010000000000000009
