Trait,Marker_ID,Estimate,SD,Model_Frequency
y,1,0.0,0.0,0.0
y,2,2.5658240516957822e-5,0.0008109790139822556,0.0010000000000000009
y,3,-9.44706559982302e-5,0.0030490591326205194,0.002000000000000003
y,4,-0.0006453258537039919,0.009195253928642955,0.0060000000000000045
y,5,8.373395702081685e-5,0.0020802890969457404,0.0020000000000000026
y,6,-6.997972658452527e-5,0.005694294682812003,0.003000000000000001
y,7,8.162690657334242e-5,0.0016026896419528238,0.003000000000000003
y,8,7.603376179488585e-5,0.0024031961633934023,0.0010000000000000013
y,9,-0.0005649278932475829,0.006308781046983072,0.010000000000000004
y,10,0.0002279036832970374,0.004605396733498044,0.004000000000000004
y,11,-5.6162695225573495e-6,0.00017751321321709154,0.0010000000000000013
y,12,0.00014417754571208137,0.0058262689464084185,0.0020000000000000018
y,13,0.00018846893040062087,0.0030620033609731903,0.004000000000000002
y,14,-0.00010832726720187205,0.002242207209109193,0.003000000000000004
y,15,0.00038088669674056735,0.005769419062153947,0.005999999999999999
y,16,-4.948007313821073e-5,0.0011882730402200396,0.0020000000000000026
y,17,0.0,0.0,0.0
y,18,-0.0003230180000317471,0.0051981255026624035,0.004999999999999998
y,19,0.0002407264063293204,0.0038340124739449206,0.006999999999999998
y,20,1.6228825562133325e-5,0.002765796513547325,0.0030000000000000027
y,21,0.00010842733532789815,0.0021019295964962883,0.0050000000000000044
y,22,0.0005629637117614924,0.009689962814513963,0.006000000000000002
y,23,-0.00026461159490598015,0.004504875694808565,0.004000000000000005
y,24,-0.00027994329805408694,0.0044153519135015475,0.005
y,25,-3.4590147216835245e-5,0.0009823296259492535,0.0040000000000000036
y,26,0.0,0.0,0.0
y,27,-7.257861229431189e-5,0.0017786830404591517,0.002000000000000003
y,28,0.00013860795460789188,0.00301858608695517,0.003000000000000001
y,29,-0.00023555691745761375,0.004752474122528916,0.004000000000000001
y,30,-6.168420638869662e-5,0.0017529748310355043,0.005000000000000002
y,31,0.00023962301632257177,0.004793637068014515,0.0030000000000000027
y,32,0.0005874133142430932,0.006443512957499048,0.008999999999999998
y,33,-2.8428851264497162e-5,0.0022773972374195888,0.003000000000000003
y,34,0.00105760450069512,0.012538009889718826,0.009999999999999997
y,35,0.00037746871338476776,0.0065922085747790096,0.009999999999999992
y,36,-6.497320773046322e-5,0.0020536056595810044,0.0010000000000000009
y,37,0.0004257873589060442,0.006235652188657694,0.0069999999999999975
y,38,6.469960679779226e-5,0.001957531086900952,0.004000000000000002
y,39,-0.00011915688875781022,0.003628651872381433,0.0040000000000000036
y,40,3.4689409938472395e-5,0.0010964268360075394,0.0010000000000000009
y,41,8.621740569144502e-5,0.004531158175287344,0.0030000000000000014
y,42,9.856330650663469e-5,0.0026169271920002523,0.0030000000000000022
y,43,-0.0007471710685035664,0.01025653151307391,0.006999999999999999
y,44,-6.933188730259741e-5,0.001809529775750177,0.003000000000000001
y,45,0.0001524085075825906,0.004743157032676662,0.0070000000000000106
y,46,-2.7023402953974746e-7,4.2767114268476184e-5,0.0020000000000000026
y,47,0.00016000179805892445,0.0032074473134183165,0.0040000000000000036
y,48,7.145755399196731e-5,0.002258556140655444,0.001000000000000001
y,49,-0.0003151470145248221,0.004983366155306495,0.005
y,50,0.00024273643361810758,0.00406551188074882,0.0040000000000000036
y,51,0.00015660417184942043,0.003504544368428266,0.0020000000000000026
y,52,2.3848708555176984e-5,0.007190509651913835,0.0050000000000000044
y,53,0.00043700264694110797,0.007327672908879308,0.004999999999999999
y,54,-0.00032538992005825293,0.005949724734793506,0.004000000000000004
y,55,-0.00011756391164535243,0.0026631818824483446,0.0020000000000000026
y,56,-5.126371038502369e-5,0.0013096347748668424,0.0020000000000000018
y,57,-0.0001244722990734117,0.0031139726910269,0.0020000000000000026
y,58,-2.2954983368821913e-5,0.003987509398504287,0.003000000000000003
y,59,0.0005340394253296963,0.00921085990347735,0.004000000000000001
y,60,-0.00011698875111560305,0.003074469738776882,0.003000000000000002
y,61,-9.591483114471547e-5,0.0030315763521121765,0.0010000000000000009
y,62,0.0,0.0,0.0
y,63,4.5474845556318924e-5,0.0018322803428483896,0.0020000000000000018
y,64,3.541458842012959e-5,0.0011193475241828219,0.0010000000000000009
y,65,4.0809958580052014e-5,0.00323269399249406,0.002
y,66,-0.00036189753542335845,0.005724794536460193,0.007000000000000006
y,67,0.0,0.0,0.0
y,68,-3.0228836561673168e-5,0.00302261101071698,0.004000000000000006
y,69,-7.752625622708025e-5,0.002200703900604094,0.0020000000000000018
y,70,-0.0003297038386984676,0.003966521525304322,0.007000000000000001
y,71,0.0002882266483512973,0.004294488139473796,0.004999999999999996
y,72,0.00017036926820189615,0.0032270011860421116,0.0030000000000000035
y,73,5.9955442946950155e-6,0.0018533797390223718,0.0030000000000000022
y,74,8.947143250090417e-6,0.001441098582624566,0.002000000000000003
y,75,0.0007281532351165361,0.007076997831231044,0.01300000000000001
y,76,0.00018668493095135878,0.0036865184272532547,0.003000000000000001
y,77,2.514776235808928e-6,7.948443505915572e-5,0.0010000000000000013
y,78,6.15020369584028e-5,0.002320134894571142,0.002000000000000002
y,79,5.766663335592987e-5,0.003473012725210571,0.0030000000000000027
y,80,0.00017623969865828977,0.0037103491219978688,0.005000000000000003
y,81,0.00017782247711447478,0.003842480808744293,0.004000000000000006
y,82,-0.0003822981941973671,0.006025485767073987,0.005000000000000006
y,83,7.440099747719531e-6,0.0004049296928920103,0.002000000000000003
y,84,-3.269808951193298e-5,0.0010334872484325343,0.0010000000000000009
y,85,5.457893091023521e-5,0.0017250741548133339,0.0010000000000000013
y,86,-2.7721580081361253e-5,0.0009848707212737721,0.003000000000000001
y,87,-6.271280040537302e-5,0.0014030164384072198,0.0020000000000000013
y,88,-0.00010683658776793211,0.0026193750935783965,0.0029999999999999988
y,89,-5.229307703505325e-5,0.00125946136550199,0.002000000000000003
y,90,-0.00041183037941026326,0.00674297572429897,0.005999999999999999
y,91,0.0008039515425814735,0.007682778035051709,0.012000000000000016
y,92,8.99444368245028e-5,0.0029777199962942045,0.0020000000000000026
y,93,0.0,0.0,0.0
y,94,8.632951986500884e-5,0.0027377327450134673,0.0030000000000000014
y,95,-0.00019937556330872723,0.004497508616042711,0.0020000000000000018
y,96,0.00022572552916953485,0.004426400537468057,0.003000000000000001
y,97,-0.00015116236369592406,0.0030589127679319255,0.0030000000000000022
y,98,0.00015928661582303454,0.004167928366373868,0.004000000000000002
y,99,0.00015475273656753935,0.0024809237340144706,0.005000000000000003
y,100,0.041174478247452836,0.05290074436929827,0.4059999999999997
y,101,0.00010096814419625646,0.002402268936448049,0.0050000000000000044
y,102,0.00023620335899913285,0.005804999494911315,0.004999999999999999
y,103,-1.1880366647204303e-5,0.00037550228835565353,0.0010000000000000009
y,104,-6.487036348889095e-6,0.0002050355065621967,0.0010000000000000013
y,105,-0.00013265780860804847,0.004191754651640697,0.0020000000000000026
y,106,-3.03838862539767e-5,0.0011677219385053297,0.0030000000000000014
y,107,6.284517263651875e-5,0.002245101623993848,0.0020000000000000013
y,108,-8.209534374981554e-5,0.001738031277627722,0.0040000000000000036
y,109,-1.8552563533109667e-5,0.0027800071337660513,0.004000000000000007
y,110,0.00021740802526808278,0.004764255757241211,0.005999999999999999
y,111,-0.000398798874944053,0.006321455060605976,0.004000000000000003
y,112,-0.00010788508433820126,0.00314757485236486,0.003000000000000004
y,113,0.0,0.0,0.0
y,114,-6.869260203463907e-5,0.0019263593323531696,0.0020000000000000026
y,115,0.0,0.0,0.0
y,116,3.9828805937273494e-5,0.002019160674962421,0.0040000000000000036
y,117,-8.575265553856932e-5,0.0027103808614260443,0.0010000000000000013
y,118,0.00015240666538039816,0.004315687672819883,0.0020000000000000026
y,119,1.1363762201109805e-5,0.0006279391761123467,0.003000000000000003
y,120,-0.0019601679397076056,0.015621980638000134,0.020000000000000007
y,121,0.0,0.0,0.0
y,122,4.610375876587078e-5,0.0014571997171867912,0.0010000000000000005
y,123,8.565194648344924e-5,0.0020503821692528556,0.002000000000000003
y,124,0.0,0.0,0.0
y,125,1.4684336520563232e-5,0.00046412725551307397,0.0010000000000000009
y,126,-2.9433953459116175e-5,0.0009303178266684908,0.001000000000000002
y,127,-1.1211144318312882e-6,0.001260421324013526,0.003000000000000001
y,128,-9.263037619946359e-5,0.002308541045764528,0.002000000000000003
y,129,0.0001476443192334093,0.0027113096277203126,0.004000000000000004
y,130,-5.005510400939942e-5,0.0012713592969010369,0.0020000000000000005
y,131,-0.0001320323954544301,0.0028815446120293753,0.005000000000000001
y,132,0.0001498317919592009,0.0027080217499535503,0.005000000000000003
y,133,6.090640766254791e-5,0.001925066467388103,0.0010000000000000013
y,134,-0.0007775194808812996,0.00918284195684067,0.011000000000000001
y,135,5.0141174784218836e-5,0.0027362797682473827,0.006000000000000002
y,136,2.4015690001172917e-5,0.004476874606377913,0.0020000000000000026
y,137,2.564649876978395e-5,0.0008106078930342218,0.001000000000000002
y,138,-0.00011049421722582881,0.003566791453377038,0.0030000000000000014
y,139,-6.725618428328341e-5,0.002125763611040194,0.0010000000000000009
y,140,0.00012330128095538778,0.0037258406274501828,0.0020000000000000018
y,141,-4.739221896151841e-5,0.0009346359121860019,0.003000000000000002
