Trait,Marker_ID,Estimate,SD,Model_Frequency
y,1,0.00012297324191535826,0.0035417306365641468,0.002000000000000001
y,2,-0.00010312014549946544,0.0025427228128988223,0.002000000000000001
y,3,0.0,0.0,0.0
y,4,0.0,0.0,0.0
y,5,0.000793685184673436,0.008170456621920718,0.010999999999999998
y,6,-4.519848841301047e-5,0.0014285868722154133,0.0010000000000000009
y,7,0.0,0.0,0.0
y,8,0.0,0.0,0.0
y,9,0.0,0.0,0.0
y,10,0.0,0.0,0.0
y,11,-0.000741018481536835,0.007286194708430482,0.010999999999999992
y,12,4.258228496735729e-5,0.0013458966312641487,0.0010000000000000013
y,13,0.0,0.0,0.0
y,14,0.0,0.0,0.0
y,15,-6.711786803652456e-5,0.0016429959188115138,0.0020000000000000018
y,16,-8.670910921049564e-5,0.002683044325253667,0.0020000000000000018
y,17,-2.8671585940419774e-5,0.0009062217060402682,0.001000000000000002
y,18,0.0,0.0,0.0
y,19,0.0,0.0,0.0
y,20,9.962355579873067e-5,0.0022633642068197704,0.002000000000000001
y,21,-5.928083880748226e-5,0.0018736871755629257,0.0009999999999999998
y,22,0.0,0.0,0.0
y,23,-8.577026682995376e-5,0.0019270587775389403,0.0020000000000000026
y,24,8.83580237249227e-5,0.001750272693566906,0.003000000000000002
y,25,0.0,0.0,0.0
y,26,-3.184105737758874e-5,0.0010063990669649755,0.0010000000000000015
y,27,6.157518522154868e-5,0.0019462044937860344,0.0010000000000000013
y,28,0.0,0.0,0.0
y,29,-0.00020581689948351062,0.005057878710309799,0.0020000000000000035
y,30,-0.00010407210088883951,0.0032894028608903077,0.0010000000000000013
y,31,0.0,0.0,0.0
y,32,0.0,0.0,0.0
y,33,0.0,0.0,0.0
y,34,2.095188620452954e-6,6.622254555602846e-5,0.0010000000000000022
y,35,0.0,0.0,0.0
y,36,-0.00010530290521156906,0.0020823274127936284,0.003000000000000003
y,37,7.048734248681974e-5,0.0016317834176582985,0.002000000000000001
y,38,0.0,0.0,0.0
y,39,0.0,0.0,0.0
y,40,1.8573336289100645e-5,0.0005870467205317779,0.0010000000000000013
y,41,-0.00017308351638568322,0.0036531351377492235,0.003000000000000002
y,42,0.0,0.0,0.0
y,43,0.0,0.0,0.0
y,44,0.0,0.0,0.0
y,45,-2.552433278107331e-6,8.067465973619308e-5,0.0010000000000000018
y,46,0.0,0.0,0.0
y,47,6.318313271347939e-5,0.0014886519245019506,0.002000000000000003
y,48,0.0,0.0,0.0
y,49,0.0,0.0,0.0
y,50,0.0,0.0,0.0
y,51,0.0,0.0,0.0
y,52,0.00042535145787768534,0.00788249351079609,0.0030000000000000057
y,53,-9.895939881260442e-6,0.00031278058844401977,0.0010000000000000022
y,54,-0.00010165140882993253,0.0062927347169188744,0.00400000000000001
y,55,0.0,0.0,0.0
y,56,0.0,0.0,0.0
