Trait,Marker_ID,Estimate,SD,Model_Frequency
y,1,5.89270462774573e-5,0.0018625048687728604,0.001
y,2,0.0,0.0,0.0
y,3,1.7650508828699962e-6,5.578789487425592e-5,0.0010000000000000013
y,4,-0.0001257597333725694,0.0026594713297929027,0.004000000000000002
y,5,4.790117541967035e-5,0.0012248712139105084,0.0020000000000000018
y,6,2.5925496208449916e-5,0.000819426154269373,0.0010000000000000013
y,7,0.0,0.0,0.0
y,8,0.0005297799735513443,0.009103112749457815,0.008
y,9,0.00015394980942041084,0.003442995591833086,0.0020000000000000018
y,10,-8.019766535105858e-5,0.0017973097667495215,0.0020000000000000026
y,11,-1.0491062440566515e-5,0.00027558049514123285,0.0020000000000000013
y,12,0.0,0.0,0.0
y,13,2.5267062772667066e-5,0.0007986150741732468,0.0010000000000000015
y,14,-4.7470915589523555e-5,0.0015004113899463587,0.0010000000000000015
y,15,0.0,0.0,0.0
y,16,-7.372600624456711e-6,0.00023302550231202524,0.0010000000000000007
y,17,-0.0010644730352285694,0.012641607207907041,0.008000000000000004
y,18,0.0,0.0,0.0
y,19,-1.5797439682422708e-5,0.0004993090640267451,0.0010000000000000013
y,20,-9.49324826705934e-5,0.0021242816058281064,0.002000000000000003
y,21,0.0,0.0,0.0
y,22,0.00016312333305510047,0.0028071742034445225,0.004
y,23,0.00011406843423167359,0.00360535658158491,0.0010000000000000009
y,24,1.1491433988032676e-5,0.00036320930886502744,0.0010000000000000013
y,25,-6.980589278343124e-5,0.0022063521488249814,0.001000000000000002
y,26,2.5997471715677697e-5,0.0008217010813378874,0.0010000000000000018
y,27,0.0,0.0,0.0
y,28,1.5470899731319805e-5,0.0004889881284428635,0.001000000000000002
y,29,0.0,0.0,0.0
y,30,-5.212280414452066e-5,0.0015011566317257306,0.003000000000000002
y,31,0.00023657488875684273,0.005285759870172744,0.002000000000000002
y,32,-0.09231716284119537,0.06254190231189574,0.7300000000000005
y,33,0.00030862521290919714,0.004744380685600891,0.005000000000000004
y,34,-4.158972298333629e-5,0.00343805225751163,0.003000000000000003
y,35,-5.282963857056301e-5,0.0016697843396034234,0.0010000000000000015
y,36,0.0,0.0,0.0
y,37,0.0,0.0,0.0
y,38,0.00012193805162726342,0.0030328904168805595,0.0020000000000000018
y,39,0.0,0.0,0.0
y,40,-5.835745769541467e-6,0.00018445019045269177,0.0010000000000000013
y,41,-4.290585638487702e-5,0.001356123740522072,0.0010000000000000009
y,42,0.0,0.0,0.0
y,43,4.917629810911285e-5,0.001554313349174039,0.0010000000000000013
y,44,3.841628946748498e-5,0.0012142221728963542,0.0010000000000000013
y,45,9.234264507542762e-5,0.0022319040501115554,0.0030000000000000014
y,46,0.0,0.0,0.0
y,47,-0.00012004326816006057,0.0023228062277639992,0.003000000000000001
