Trait,Marker_ID,Estimate,SD,Model_Frequency
y,1,-2.11166388876382e-5,0.0006674327872325452,0.0010000000000000013
y,2,1.3222596216117545e-5,0.0013236677073881215,0.002000000000000003
y,3,-6.0785645194038795e-5,0.0019212495327244504,0.0010000000000000013
y,4,0.0,0.0,0.0
y,5,0.0001361681371891541,0.0034528324158547836,0.0020000000000000026
y,6,-0.00018450225029591766,0.0030737419524630117,0.004000000000000001
y,7,0.0,0.0,0.0
y,8,-0.0005733251924320954,0.006839890621399717,0.008000000000000007
y,9,0.0,0.0,0.0
y,10,-0.0005606492816115366,0.006578967795752508,0.008000000000000007
y,11,-0.0006851858478328396,0.007445801787903946,0.00999999999999999
y,12,-3.4848528014847735e-5,0.0011014560748830741,0.0010000000000000009
y,13,7.922528331167042e-6,0.00025040704603302664,0.0010000000000000013
y,14,0.0,0.0,0.0
y,15,-0.0002767506265034848,0.005225690512187952,0.005
y,16,4.9195975125684415e-5,0.0015549352798745028,0.0010000000000000009
y,17,6.028869696770851e-5,0.0023020895572497266,0.002000000000000002
y,18,-0.0003666580791328562,0.006443026191834048,0.0040000000000000036
y,19,0.0,0.0,0.0
y,20,-4.8319223930363214e-5,0.001527223838810586,0.0010000000000000015
y,21,0.0,0.0,0.0
y,22,-6.842822495529802e-5,0.002162808255154017,0.0010000000000000013
y,23,0.0,0.0,0.0
y,24,0.0,0.0,0.0
y,25,0.0,0.0,0.0
y,26,-1.3848398446265555e-5,0.00043770579318419214,0.001000000000000002
y,27,2.4508364641384632e-5,0.0007746349317308634,0.0010000000000000013
y,28,0.0,0.0,0.0
y,29,-6.330861978609713e-5,0.002000993092911965,0.0010000000000000015
y,30,2.8735389263089757e-5,0.0009082383351880679,0.0010000000000000009
y,31,-7.123780991565457e-5,0.0013597263883299794,0.003000000000000004
y,32,-0.00015960732736088558,0.0027177566551555782,0.004000000000000002
y,33,-1.411168681828849e-6,4.4602753855855186e-5,0.001000000000000002
y,34,0.0,0.0,0.0
y,35,0.0,0.0,0.0
y,36,-8.648604669988902e-5,0.0019834922361249992,0.002000000000000003
y,37,-6.300789999050095e-5,0.0030198683099655365,0.0030000000000000044
y,38,0.0,0.0,0.0
y,39,0.0,0.0,0.0
y,40,0.0,0.0,0.0
y,41,-0.00014175380550834543,0.003174322339417484,0.0020000000000000013
y,42,-1.963694737875441e-5,0.0006206642350366374,0.0010000000000000009
y,43,0.0,0.0,0.0
y,44,8.127075386197942e-6,0.0002568721568769408,0.0010000000000000009
y,45,-1.8922418944524077e-5,0.001953230273849899,0.0029999999999999983
y,46,2.9540511932432625e-6,9.336858162063748e-5,0.0010000000000000022
y,47,7.564164199519074e-5,0.002390802448075722,0.0010000000000000013
y,48,4.199730688178297e-5,0.0013274072515762955,0.0010000000000000009
y,49,0.0,0.0,0.0
y,50,0.0,0.0,0.0
y,51,-9.648111731600817e-6,0.0003049474937189488,0.001000000000000002
y,52,0.0,0.0,0.0
y,53,0.0,0.0,0.0
y,54,0.0003841279575838785,0.006182701499918291,0.004000000000000004
y,55,0.0,0.0,0.0
y,56,0.0,0.0,0.0
y,57,0.0,0.0,0.0
y,58,-3.059432273309852e-5,0.00219835510778313,0.0020000000000000018
y,59,9.624694006377028e-5,0.003042073305850364,0.001
y,60,-9.236977138537808e-5,0.002919527785639527,0.001000000000000001
y,61,5.5087986207273563e-5,0.0017411638458652851,0.0010000000000000013
y,62,-9.235077434034068e-5,0.003319457951160548,0.0020000000000000018
y,63,-3.056230886308944e-5,0.0009659817122077578,0.0010000000000000013
y,64,0.0,0.0,0.0
y,65,-0.0001040206360357629,0.003287776213272944,0.0010000000000000013
y,66,-0.00017087432826884985,0.004439355240906042,0.0020000000000000018
y,67,-0.0001509233251470898,0.003599544694099958,0.002000000000000004
y,68,-0.0017787986061623688,0.012718203031521366,0.020999999999999977
y,69,0.0,0.0,0.0
y,70,-0.00019188339383807772,0.0027386252367177237,0.0049999999999999975
y,71,-3.321366924504092e-5,0.0010497831570825766,0.001000000000000002
y,72,2.0457278331548696e-6,6.465924036808007e-5,0.0010000000000000015
