Trait,Marker_ID,Estimate,SD,Model_Frequency
y,1,0.0,0.0,0.0
y,2,0.0,0.0,0.0
y,3,1.2544547406095381e-5,0.0003964950238706036,0.0010000000000000005
y,4,0.0,0.0,0.0
y,5,-7.926848031085813e-5,0.0025054357862100813,0.0010000000000000013
y,6,3.0800918491703596e-5,0.0010417605879135827,0.002000000000000003
y,7,0.0,0.0,0.0
y,8,0.0,0.0,0.0
y,9,0.0,0.0,0.0
y,10,0.0,0.0,0.0
y,11,0.0,0.0,0.0
y,12,7.744896792202231e-6,0.0011593925406012506,0.0020000000000000018
y,13,-1.6129994988969214e-6,5.098201267170885e-5,0.0010000000000000013
y,14,1.711468409151806e-5,0.003073965473325823,0.0020000000000000018
y,15,0.0,0.0,0.0
y,16,0.0,0.0,0.0
y,17,0.0,0.0,0.0
y,18,0.00013019813269921104,0.0024727291090017684,0.0029999999999999975
y,19,0.0001967324405398556,0.0032943483695850643,0.004000000000000006
y,20,0.0,0.0,0.0
y,21,0.0,0.0,0.0
y,22,3.800271950486636e-5,0.0012011504831101658,0.0010000000000000009
y,23,0.0,0.0,0.0
y,24,0.0,0.0,0.0
y,25,0.011139794268858385,0.04925332468765734,0.05399999999999998
y,26,0.0,0.0,0.0
y,27,1.8155851045315893e-5,0.0005738512806054534,0.0010000000000000013
y,28,-1.778758889954497e-5,0.0005622116332310783,0.0010000000000000007
y,29,1.3120569477526889e-5,0.0022827432130794216,0.002000000000000003
y,30,-4.344096006453478e-5,0.0009944315881255984,0.0020000000000000026
y,31,0.0002073783094407227,0.004426189041474978,0.004000000000000001
y,32,1.7917005293751946e-6,5.663020921890002e-5,0.0010000000000000013
y,33,-1.279155524132244e-5,0.0004043021909491854,0.001000000000000002
y,34,6.724748877259322e-5,0.0015442040877067576,0.0020000000000000026
y,35,0.0,0.0,0.0
y,36,0.0,0.0,0.0
y,37,0.0,0.0,0.0
y,38,0.0,0.0,0.0
y,39,5.21918527834651e-6,0.0001649625868939355,0.0010000000000000015
y,40,-9.339073736074644e-6,0.0002951797417669291,0.0010000000000000013
y,41,-7.499059451593751e-5,0.0023702248156214837,0.0010000000000000009
y,42,-1.067877128208503e-5,0.000337523510201866,0.0010000000000000009
y,43,0.0,0.0,0.0
y,44,-0.0016808055572179127,0.011594939689193763,0.02299999999999999
y,45,0.0003077961547495585,0.006238358285343559,0.004000000000000005
y,46,-2.118512821850671e-5,0.0006695975268599296,0.0010000000000000022
y,47,-0.0004628273133471639,0.0071595532109024205,0.007000000000000003
y,48,0.0,0.0,0.0
y,49,5.626605832446708e-5,0.0017783991256332102,0.0010000000000000013
y,50,-0.00043445888023654997,0.005465723330192602,0.007000000000000002
y,51,-0.00010799568029210731,0.002524934459818863,0.002000000000000003
y,52,6.982709002879655e-5,0.002207022129338032,0.0010000000000000015
y,53,0.0,0.0,0.0
y,54,0.0,0.0,0.0
y,55,0.0,0.0,0.0
y,56,0.0,0.0,0.0
y,57,-5.0117510471168673e-5,0.001385117397610028,0.0020000000000000018
y,58,5.655967512191577e-5,0.0017876794603750292,0.0010000000000000015
y,59,0.0,0.0,0.0
y,60,0.0,0.0,0.0
y,61,0.0,0.0,0.0
y,62,0.0,0.0,0.0
y,63,-9.429461400047713e-5,0.0021246939843707754,0.002000000000000004
y,64,0.0,0.0,0.0
y,65,0.0,0.0,0.0
y,66,4.571119003998199e-6,0.00014447918126763045,0.0010000000000000013
y,67,-4.38050627835404e-5,0.0013845449223280745,0.001000000000000002
y,68,0.0,0.0,0.0
y,69,2.1635768709552645e-5,0.0006838409034019569,0.0010000000000000022
y,70,0.0,0.0,0.0
y,71,-1.670767697248283e-5,0.00052807889878977,0.001000000000000002
y,72,0.0,0.0,0.0
y,73,-0.0007810142614596387,0.010827420765416464,0.006
y,74,0.0,0.0,0.0
y,75,0.0009199487540298895,0.008674697726810949,0.012
y,76,0.0,0.0,0.0
y,77,-3.684780731656715e-5,0.0011646472183175548,0.0010000000000000015
y,78,0.0,0.0,0.0
y,79,-0.001092366568691685,0.010770621966344386,0.010999999999999998
y,80,5.0371484018881476e-5,0.0011259209759376394,0.002000000000000003
y,81,1.186981125808686e-7,3.7516866458074974e-6,0.0009999999999999998
y,82,0.0,0.0,0.0
y,83,-7.226963955256895e-5,0.0016155852886526414,0.0020000000000000013
y,84,0.0,0.0,0.0
y,85,-0.00016869943791588424,0.003802855902814824,0.002000000000000001
y,86,-0.00035318290328243107,0.005109452879819013,0.0050000000000000044
y,87,0.0,0.0,0.0
y,88,0.0,0.0,0.0
y,89,0.0,0.0,0.0
y,90,0.0,0.0,0.0
y,91,0.0,0.0,0.0
y,92,8.188276504842026e-5,0.0025880653826290453,0.0010000000000000009
y,93,0.0,0.0,0.0
y,94,0.0,0.0,0.0
y,95,0.0,0.0,0.0
y,96,0.0,0.0,0.0
y,97,7.152415820032502e-5,0.001689270360383891,0.002000000000000003
y,98,4.86015965330624e-5,0.001536148778724583,0.0010000000000000013
y,99,2.2042293349139827e-5,0.0006966899119360386,0.0010000000000000013
y,100,0.0,0.0,0.0
y,101,0.0,0.0,0.0
y,102,9.628556692371242e-5,0.002333081331675359,0.0020000000000000026
y,103,2.1428004367921496e-5,0.0006772741039051101,0.0010000000000000013
y,104,-0.0004210440947681371,0.005466806553386768,0.007000000000000003
y,105,4.50524054458108e-5,0.0014239696335306,0.001
y,106,0.0,0.0,0.0
y,107,0.0,0.0,0.0
y,108,0.0,0.0,0.0
y,109,0.0,0.0,0.0
y,110,9.281562541781374e-5,0.0030913251080530884,0.0020000000000000013
y,111,0.0,0.0,0.0
y,112,0.0,0.0,0.0
y,113,4.289140246156871e-5,0.0013556668959280305,0.0010000000000000015
y,114,0.0,0.0,0.0
y,115,0.0,0.0,0.0
y,116,-9.170408300204449e-5,0.0020679519981353154,0.0020000000000000018
y,117,3.054056225509846e-5,0.005686053561608136,0.003
y,118,3.662683061992901e-5,0.0011576628164278696,0.0010000000000000015
y,119,-0.00047958859889030386,0.006864891725182406,0.005999999999999996
y,120,0.0,0.0,0.0
y,121,5.203707718617817e-6,0.00016447338826321378,0.0010000000000000013
y,122,0.0,0.0,0.0
y,123,0.0,0.0,0.0
y,124,-5.009125650699359e-5,0.0015832324038090484,0.0010000000000000009
y,125,0.001656374404996733,0.013043220764918121,0.01700000000000001
y,126,-7.89080869368142e-5,0.0024940448467988337,0.0010000000000000013
y,127,0.0,0.0,0.0
y,128,0.0,0.0,0.0
y,129,0.0,0.0,0.0
y,130,0.0,0.0,0.0
y,131,0.0,0.0,0.0
y,132,-4.01313891479541e-5,0.0012684312620515096,0.0010000000000000009
y,133,0.0,0.0,0.0
y,134,-3.1435406212385885e-5,0.0009935776663019219,0.0010000000000000013
y,135,1.331610757618308e-5,0.001302112295594493,0.0020000000000000018
y,136,0.0,0.0,0.0
y,137,-4.649499285581084e-6,0.00014695654379105527,0.0010000000000000013
y,138,0.0,0.0,0.0
y,139,6.172653668641121e-5,0.0019509882536723718,0.0010000000000000009
y,140,-0.000232217674127625,0.0052856721771802695,0.0020000000000000026
y,141,0.0,0.0,0.0
y,142,2.5343224019687652e-5,0.0008010222997572313,0.0010000000000000009
y,143,0.0,0.0,0.0
y,144,0.0,0.0,0.0
y,145,0.0,0.0,0.0
y,146,0.00029741462376538474,0.0047136847727274915,0.004000000000000002
y,147,0.0,0.0,0.0
y,148,-0.00010856677659254638,0.002807425369775102,0.0020000000000000018
y,149,0.0,0.0,0.0
y,150,-0.00016570869853391537,0.005237548414767564,0.0009999999999999998
y,151,-6.315979411148284e-5,0.0012682243201332973,0.003000000000000002
y,152,0.0,0.0,0.0
y,153,0.0,0.0,0.0
y,154,0.0,0.0,0.0
y,155,0.0,0.0,0.0
y,156,3.70772734356711e-5,0.001171899945054227,0.0010000000000000013
y,157,5.535787244362017e-5,0.0017496941296817102,0.0010000000000000009
y,158,-6.858567187332197e-5,0.0019618879099764586,0.0020000000000000026
y,159,6.540456212212792e-5,0.0020672394611270612,0.0010000000000000015
y,160,4.839858440483604e-6,0.00015297321822527115,0.0010000000000000013
y,161,-0.0009241342427029082,0.008031918691730177,0.014999999999999987
y,162,-3.9834326380505194e-5,0.0012590420106693922,0.0010000000000000013
y,163,-6.814550885666262e-5,0.0021538724583772717,0.0010000000000000009
y,164,-2.191326243063391e-5,0.0024368347646975554,0.0030000000000000014
y,165,0.0,0.0,0.0
y,166,9.780836110993474e-5,0.0024991988111683094,0.0020000000000000018
y,167,0.0,0.0,0.0
y,168,0.0,0.0,0.0
y,169,9.511139673714538e-5,0.0021339987612423884,0.002000000000000003
y,170,8.629836305287197e-5,0.002727629017689117,0.0010000000000000009
y,171,-6.261243361840135e-5,0.0019789887636808595,0.0010000000000000002
y,172,0.0,0.0,0.0
y,173,0.0,0.0,0.0
y,174,1.2588322385407094e-5,0.000397878617945804,0.0010000000000000009
y,175,0.0,0.0,0.0
y,176,0.0,0.0,0.0
y,177,0.0,0.0,0.0
y,178,0.0,0.0,0.0
y,179,0.00011520859070495455,0.0036413934630645955,0.0010000000000000015
y,180,-6.281822183437102e-5,0.00198549310385048,0.0010000000000000013
y,181,0.0,0.0,0.0
y,182,7.174221554465974e-5,0.0017782451728443785,0.0020000000000000026
y,183,-5.641116527621056e-5,0.0017829855154353094,0.0010000000000000013
y,184,-2.4777967542475476e-6,7.831562601808357e-5,0.0010000000000000007
y,185,2.784041617414206e-6,8.799509554382456e-5,0.0010000000000000002
y,186,0.0,0.0,0.0
y,187,0.0003783110306732142,0.0060047008417496136,0.004000000000000004
y,188,0.0,0.0,0.0
y,189,0.00020717327406752974,0.003958766611057608,0.003000000000000003
y,190,-3.9049215289686264e-5,0.0009586810612091288,0.0020000000000000018
y,191,-8.042712082782829e-5,0.002440167238556908,0.002000000000000004
y,192,0.0,0.0,0.0
y,193,0.0,0.0,0.0
y,194,0.0,0.0,0.0
y,195,-3.9413732305529615e-5,0.0012457483100360616,0.0010000000000000009
y,196,0.0,0.0,0.0
y,197,0.0,0.0,0.0
y,198,0.0,0.0,0.0
y,199,-4.88925619351702e-5,0.0015453453109165866,0.0010000000000000015
y,200,0.0,0.0,0.0
y,201,-5.320691515828577e-5,0.002405530754460881,0.0020000000000000026
y,202,0.0,0.0,0.0
y,203,4.570389496502707e-6,0.0001444561237524825,0.0010000000000000009
y,204,0.0,0.0,0.0
y,205,0.0,0.0,0.0
y,206,0.0,0.0,0.0
y,207,6.070255773610445e-5,0.0019186233906604477,0.001000000000000002
y,208,2.7755486048240577e-5,0.0008772665722391911,0.001000000000000002
y,209,-0.0021409753757497593,0.01512191106758465,0.020999999999999994
y,210,0.0,0.0,0.0
y,211,0.0,0.0,0.0
y,212,0.0,0.0,0.0
y,213,-0.0006609440438245632,0.008250416193,0.010999999999999994
y,214,-7.408707154364969e-5,0.0017063500123648467,0.0020000000000000018
y,215,7.458835726069446e-5,0.003521309557567914,0.0020000000000000026
y,216,0.0,0.0,0.0
y,217,4.526227613786894e-5,0.0014306030083637896,0.0010000000000000009
y,218,0.0,0.0,0.0
y,219,0.0,0.0,0.0
y,220,0.0,0.0,0.0
y,221,-4.718998388193503e-5,0.0014915319923483061,0.0010000000000000007
y,222,0.0,0.0,0.0
y,223,-4.415738486301422e-5,0.0013956807526445368,0.0010000000000000005
y,224,-3.647238931128243e-5,0.0011527813959687557,0.001
y,225,0.0,0.0,0.0
y,226,-0.00038278348563372544,0.005033539300424987,0.005999999999999998
y,227,0.0002556117819111302,0.005366627454401535,0.0030000000000000022
y,228,2.2894547056512247e-5,0.0007236270618474206,0.0010000000000000009
y,229,0.0,0.0,0.0
y,230,2.0752324380635147e-7,6.559179127237695e-6,0.0010000000000000013
y,231,0.0,0.0,0.0
y,232,0.0,0.0,0.0
y,233,-0.00012284128248663418,0.0035063678895214646,0.0020000000000000018
y,234,0.0,0.0,0.0
y,235,0.00036121377437604016,0.0061109342369681,0.004000000000000001
y,236,2.6847678571166456e-5,0.0008485735364810815,0.0010000000000000015
y,237,0.0,0.0,0.0
y,238,5.99293164639904e-5,0.0016016287141489213,0.0020000000000000026
y,239,-3.8817698496458716e-5,0.0012269094925239645,0.0010000000000000015
y,240,0.0,0.0,0.0
y,241,-0.00012301230144535537,0.0027636250287550687,0.0020000000000000026
y,242,0.0,0.0,0.0
y,243,5.395632415116261e-5,0.0017053954471000067,0.0010000000000000005
y,244,2.5633608877757715e-5,0.0008102004827163224,0.001000000000000002
y,245,0.0012708725199603354,0.015489532020544821,0.008000000000000009
y,246,0.00031181741347607894,0.005873906434978469,0.0029999999999999975
y,247,0.0,0.0,0.0
y,248,0.0,0.0,0.0
y,249,-7.928996094630344e-5,0.0017878152958113879,0.002000000000000003
y,250,9.96904679474907e-6,0.00031509127582638824,0.0010000000000000018
y,251,0.0,0.0,0.0
y,252,0.0,0.0,0.0
y,253,-0.00017992525490198932,0.0034029077417308145,0.003
y,254,0.0,0.0,0.0
y,255,0.0,0.0,0.0
y,256,0.00041485046006456443,0.008237995330007833,0.003000000000000001
y,257,2.0172905899866104e-5,0.0006376042552496081,0.0009999999999999998
y,258,0.0,0.0,0.0
y,259,0.0,0.0,0.0
y,260,-1.0734139157829786e-5,0.00033927352050549923,0.0010000000000000013
y,261,-0.00011447003939926741,0.0036180501005582733,0.0010000000000000015
y,262,7.383467315240331e-5,0.0020550122343610316,0.0030000000000000014
y,263,0.0,0.0,0.0
y,264,4.4695588704937776e-5,0.0014126917406254182,0.0010000000000000018
y,265,0.0,0.0,0.0
y,266,0.0006483632088600148,0.007749676577617374,0.008000000000000004
y,267,0.0,0.0,0.0
y,268,0.0,0.0,0.0
y,269,-6.899779575218847e-7,2.18081065726534e-5,0.0010000000000000024
y,270,-4.0098611396769436e-5,0.001267395256939673,0.0010000000000000013
y,271,-0.00010192645332418087,0.003221585461439628,0.001000000000000001
y,272,2.342573196517328e-5,0.0014117538961960037,0.0020000000000000026
y,273,7.557477188023823e-5,0.002388688886943063,0.0010000000000000022
y,274,-2.685472235196433e-5,0.0008487961689878746,0.0010000000000000013
y,275,0.0,0.0,0.0
y,276,0.0,0.0,0.0
y,277,0.0,0.0,0.0
y,278,0.0,0.0,0.0
y,279,0.0,0.0,0.0
y,280,0.00010940934062909722,0.002546300219469175,0.002000000000000003
y,281,4.964009252654602e-5,0.0015689724813577864,0.0009999999999999996
y,282,0.0,0.0,0.0
y,283,7.046501844690257e-5,0.00222718510813484,0.0010000000000000009
y,284,4.29867633795658e-5,0.0013586809647687472,0.0010000000000000013
y,285,0.0,0.0,0.0
y,286,-3.8899495912771244e-5,0.0012294948602924046,0.0010000000000000002
y,287,0.0,0.0,0.0
y,288,7.437884087663594e-5,0.002350889142044298,0.0010000000000000009
y,289,-0.00010099830577011879,0.003192249537656157,0.0010000000000000022
y,290,0.0,0.0,0.0
y,291,3.1854745055878115e-5,0.0010068316928823868,0.0010000000000000018
y,292,0.0,0.0,0.0
y,293,0.0,0.0,0.0
y,294,0.0,0.0,0.0
y,295,0.0,0.0,0.0
y,296,3.299705770184449e-5,0.0007423442573296026,0.0019999999999999996
y,297,0.00015079231556773355,0.0044335438235836135,0.0020000000000000018
y,298,0.0,0.0,0.0
y,299,0.0,0.0,0.0
y,300,0.0,0.0,0.0
y,301,0.0,0.0,0.0
y,302,6.216776350515426e-6,0.00019649340926386225,0.0010000000000000013
y,303,0.00012439442757985038,0.003931729853296858,0.0010000000000000013
y,304,0.00010978036707832437,0.002150211973195005,0.0030000000000000014
y,305,0.0,0.0,0.0
y,306,-1.6550593584436733e-5,0.000523113970229434,0.0009999999999999998
y,307,-4.743623528981753e-5,0.001499315251057116,0.0010000000000000013
y,308,5.5658523895213244e-5,0.0017591968084645355,0.0010000000000000013
y,309,0.0,0.0,0.0
y,310,0.0,0.0,0.0
y,311,-8.888740543315895e-5,0.0028094607798996073,0.001000000000000002
y,312,2.4736527819430932e-5,0.0007818464764600014,0.0010000000000000013
y,313,-9.761893230772632e-6,0.0003085437811552128,0.0010000000000000013
y,314,0.0,0.0,0.0
y,315,3.283771875052546e-5,0.0010379005043672888,0.001000000000000001
y,316,-2.825663148318159e-6,0.0007315351681274119,0.002000000000000003
y,317,0.00015964499762925697,0.005045893255190537,0.0010000000000000013
y,318,0.0,0.0,0.0
y,319,-6.534979318793635e-5,0.002065508381545894,0.0010000000000000005
y,320,-0.000303310239604435,0.0048518437966378405,0.004999999999999997
