Trait,Marker_ID,Estimate,SD,Model_Frequency
y,1,0.00010237724613644873,0.00323583365239262,0.0010000000000000013
y,2,-2.505412081880129e-5,0.0007918846260870876,0.0010000000000000018
y,3,-5.360162200514546e-5,0.0016941843901125153,0.0010000000000000005
y,4,0.0,0.0,0.0
y,5,0.0002717015987075838,0.004580655690746514,0.004999999999999999
y,6,-2.575251964426766e-5,0.0019955690411507664,0.0030000000000000014
y,7,-1.3975087773661965e-5,0.0004417100578470845,0.001000000000000002
y,8,0.0,0.0,0.0
y,9,1.0045942387874996e-5,0.00046085341305188133,0.0020000000000000018
y,10,0.0,0.0,0.0
y,11,0.0,0.0,0.0
y,12,0.0,0.0,0.0
y,13,2.190733072995898e-5,0.0006924241536602352,0.0010000000000000009
y,14,0.0,0.0,0.0
y,15,7.108060292788896e-5,0.002246641862976744,0.0010000000000000009
y,16,-8.546682646114817e-5,0.0027013466728494397,0.0010000000000000013
y,17,0.0,0.0,0.0
y,18,0.0,0.0,0.0
y,19,0.0,0.0,0.0
y,20,0.0,0.0,0.0
y,21,-0.00021003727814740853,0.0031087645570833065,0.005
y,22,-4.193975240505335e-5,0.003313245972377086,0.003
y,23,0.0,0.0,0.0
y,24,1.861474145161119e-5,0.0005883554118991527,0.0010000000000000002
y,25,0.0013104467789673388,0.013514918465138028,0.009999999999999992
y,26,1.509502557346378e-5,0.00035263660312175624,0.0020000000000000018
y,27,3.750810567426175e-5,0.0011855172429282982,0.001000000000000001
y,28,-5.871274397171398e-5,0.001339227252928312,0.0020000000000000026
y,29,0.0,0.0,0.0
y,30,4.914664800865957e-5,0.001553376199597702,0.0010000000000000013
y,31,2.4993512949546634e-5,0.0017002739518824387,0.002000000000000002
y,32,0.0,0.0,0.0
y,33,0.0002316604451876448,0.0036295023869149646,0.0050000000000000044
y,34,6.492106948955659e-6,0.00020519577282205798,0.001000000000000001
y,35,0.00059110088296089,0.00784265446402963,0.005999999999999997
y,36,0.0,0.0,0.0
y,37,0.0,0.0,0.0
y,38,5.08248202565369e-5,0.0016064181248215458,0.0010000000000000009
y,39,0.00034857690473084066,0.004893873127540139,0.005999999999999999
y,40,-2.3558354714968543e-5,0.0010226766225184276,0.0020000000000000026
y,41,0.00017194550166092806,0.003590889836554026,0.004000000000000006
y,42,-3.204758063137866e-5,0.001012926639446505,0.0010000000000000013
y,43,0.0,0.0,0.0
y,44,6.069757957453543e-5,0.0019184660461005968,0.0010000000000000013
y,45,1.9383092675540993e-6,0.003186617190130655,0.003
y,46,0.0,0.0,0.0
y,47,-0.0003199993273238514,0.005600938405499895,0.004000000000000003
y,48,-5.91015337890532e-5,0.0024962286798386017,0.0030000000000000035
y,49,7.77883668895568e-5,0.001992493590953281,0.002000000000000003
y,50,8.002896590291825e-5,0.0018490388292512322,0.002000000000000003
y,51,1.2392195707749668e-5,0.0003916796496433151,0.001
y,52,8.54189543373757e-6,0.000269983358048799,0.0010000000000000015
y,53,0.0,0.0,0.0
y,54,-0.0002003474906995656,0.004480280163049651,0.0020000000000000035
y,55,0.0,0.0,0.0
y,56,1.265850452978639e-5,0.00040009686226424206,0.0010000000000000013
y,57,0.00020596999895171412,0.0038439818671718263,0.003000000000000003
y,58,-0.00016499997245142137,0.003174053132021708,0.0030000000000000014
y,59,-0.00015900782444030562,0.00502575414689237,0.0010000000000000009
y,60,-0.00010909541021539128,0.003448174404164387,0.0010000000000000009
y,61,0.0003094121312131287,0.004673156808968624,0.005000000000000001
y,62,8.04492671793874e-5,0.0025427568710182967,0.0010000000000000022
y,63,0.0,0.0,0.0
y,64,0.0,0.0,0.0
y,65,3.3938044040679557e-5,0.0010726784431850016,0.0010000000000000013
y,66,6.376823235580071e-5,0.002015520049596531,0.0010000000000000013
y,67,0.0,0.0,0.0
y,68,-1.2035664015640593e-5,0.0012017021128051626,0.0020000000000000026
y,69,2.3595868048866138e-6,0.001692169932976877,0.002000000000000003
y,70,0.0,0.0,0.0
y,71,0.0,0.0,0.0
y,72,3.9651938809277094e-5,0.001253277293771545,0.0010000000000000013
y,73,-0.00012309891764364754,0.003890782720933217,0.0010000000000000015
y,74,5.4770312296879626e-5,0.0013879218909824658,0.002000000000000001
y,75,-6.978108523180968e-5,0.0016472245637303782,0.0020000000000000026
y,76,-2.0212753865686075e-5,0.0006388637283615146,0.0010000000000000013
y,77,2.527748270079337e-5,0.0007989444164378515,0.001
y,78,-0.0032665882871084208,0.02482745245986834,0.020000000000000004
y,79,3.783082684916894e-5,0.0015704638019619277,0.0020000000000000018
y,80,-0.0005549799386082693,0.010469416119798373,0.0030000000000000027
y,81,3.954551515941003e-7,1.2499135655931995e-5,0.0010000000000000013
y,82,0.0,0.0,0.0
y,83,2.8395385719067057e-5,0.0008974918563443672,0.0010000000000000009
y,84,0.0,0.0,0.0
y,85,8.326266947573219e-5,0.002631679968403605,0.0010000000000000015
y,86,0.0046186809935644555,0.020828307505376766,0.05099999999999998
y,87,2.344518498923635e-5,0.0007410310536545225,0.001000000000000002
y,88,0.0,0.0,0.0
y,89,0.0,0.0,0.0
y,90,0.0,0.0,0.0
y,91,5.432280857828748e-5,0.001716978906190007,0.001000000000000001
y,92,0.0,0.0,0.0
y,93,3.720092028286909e-5,0.001175808046163356,0.0010000000000000002
y,94,-0.00031719844876209544,0.004554852549803532,0.005
y,95,0.00021259417030647918,0.0036246552846514045,0.0040000000000000036
y,96,-0.021036868424773085,0.04948647965749332,0.17099999999999993
y,97,-1.2104008799550858e-6,0.0025020796501288235,0.0030000000000000022
y,98,-0.0005476748455512039,0.008188041232959724,0.006000000000000001
y,99,0.0,0.0,0.0
y,100,0.0,0.0,0.0
y,101,0.0001287912690998752,0.002471556737782671,0.003000000000000003
y,102,6.118226746955636e-5,0.0065307100052728355,0.0029999999999999988
y,103,-4.953988446432349e-5,0.001565805209017321,0.001000000000000002
y,104,0.0,0.0,0.0
y,105,0.0,0.0,0.0
y,106,0.0,0.0,0.0
y,107,-4.887198744491225e-5,0.0015446950138000848,0.0010000000000000013
y,108,0.0,0.0,0.0
y,109,0.0,0.0,0.0
y,110,0.0,0.0,0.0
y,111,-0.00010223114783180207,0.002283676458397365,0.0020000000000000013
y,112,-0.0016513626086939871,0.01695058140555291,0.010999999999999998
y,113,-8.664784747895766e-5,0.00285707120751682,0.002000000000000003
y,114,2.351748813679047e-6,0.0010570951464308248,0.002000000000000003
y,115,0.0,0.0,0.0
y,116,-0.00016029727536654925,0.00301942336368786,0.003
y,117,-7.969267560069942e-5,0.002518843310302154,0.0010000000000000013
y,118,0.00016633850560538704,0.004154197619725335,0.003000000000000003
y,119,-0.00016150258383110025,0.002587712958473691,0.0040000000000000036
y,120,-6.971298618183296e-5,0.003690045165609765,0.0020000000000000005
y,121,-6.178953366949044e-6,0.00019529793968759598,0.0010000000000000013
y,122,-2.7932023274998664e-5,0.0011826896875597672,0.002000000000000001
y,123,-3.858093545557012e-5,0.001219426132263139,0.0010000000000000013
y,124,5.6984054617031196e-5,0.0014111554391899941,0.0020000000000000018
y,125,0.0,0.0,0.0
